*******************************************************************************
 Revised: July 31, 2013             Moon / (Earth)                          301
 
 GEOPHYSICAL DATA (updated 2018-Aug-15):
  Vol. mean radius, km  = 1737.53+-0.03    Mass, x10^22 kg       =    7.349
  Radius (gravity), km  = 1738.0           Surface emissivity    =    0.92
  Radius (IAU), km      = 1737.4           GM, km^3/s^2          = 4902.800066
  Density, g/cm^3       =    3.3437        GM 1-sigma, km^3/s^2  =  +-0.0001  
  V(1,0)                =   +0.21          Surface accel., m/s^2 =    1.62
  Earth/Moon mass ratio = 81.3005690769    Farside crust. thick. = ~80 - 90 km
  Mean crustal density  = 2.97+-.07 g/cm^3 Nearside crust. thick.= 58+-8 km 
  Heat flow, Apollo 15  = 3.1+-.6 mW/m^2   Mean angular diameter = 31'05.2"
  Heat flow, Apollo 17  = 2.2+-.5 mW/m^2   Sid. rot. rate, rad/s = 0.0000026617
  Geometric Albedo      = 0.12             Mean solar day        = 29.5306 d
  Obliquity to orbit    = 6.67 deg         Orbit period          = 27.321582 d
  Semi-major axis, a    = 384400 km        Eccentricity          = 0.05490
  Mean motion, rad/s    = 2.6616995x10^-6  Inclination           = 5.145 deg
  Apsidal period        = 3231.50 d        Nodal period          = 6798.38 d
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         1414+-7     1323+-7     1368+-7
  Maximum Planetary IR (W/m^2)   1314        1226        1268
  Minimum Planetary IR (W/m^2)      5.2         5.2         5.2
********************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Jun  8 11:26:02 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:33.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260605.p260901
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUN-05. PREDICTS-> 2026-AUG-31
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461141.213576389, A.D. 2026-Apr-10 17:07:33.0000,  1.752263394484970E+05, -3.567599369541784E+05, -2.381178239356162E+04,  8.598874665960390E-01,  4.695293448715830E-01,  6.874210721931362E-02,
2461141.214270833, A.D. 2026-Apr-10 17:08:33.0000,  1.752779306756700E+05, -3.567317610609306E+05, -2.380765759150364E+04,  8.598201023439173E-01,  4.696670954111354E-01,  6.875129448141387E-02,
2461141.214965278, A.D. 2026-Apr-10 17:09:33.0000,  1.753295178603590E+05, -3.567035769028863E+05, -2.380353223825189E+04,  8.597527171299746E-01,  4.698048380827593E-01,  6.876048034330687E-02,
2461141.215659722, A.D. 2026-Apr-10 17:10:33.0000,  1.753811010013064E+05, -3.566753844805181E+05, -2.379940633389042E+04,  8.596853109546327E-01,  4.699425728834304E-01,  6.876966480475449E-02,
2461141.216354167, A.D. 2026-Apr-10 17:11:33.0000,  1.754326800972544E+05, -3.566471837942979E+05, -2.379527987850328E+04,  8.596178838183147E-01,  4.700802998101243E-01,  6.877884786551833E-02,
2461141.217048611, A.D. 2026-Apr-10 17:12:33.0000,  1.754842551469454E+05, -3.566189748446984E+05, -2.379115287217459E+04,  8.595504357214426E-01,  4.702180188598160E-01,  6.878802952536023E-02,
2461141.217743055, A.D. 2026-Apr-10 17:13:33.0000,  1.755358261491217E+05, -3.565907576321923E+05, -2.378702531498828E+04,  8.594829666644392E-01,  4.703557300294806E-01,  6.879720978404183E-02,
2461141.218437500, A.D. 2026-Apr-10 17:14:33.0000,  1.755873931025259E+05, -3.565625321572525E+05, -2.378289720702851E+04,  8.594154766477279E-01,  4.704934333160926E-01,  6.880638864132493E-02,
2461141.219131944, A.D. 2026-Apr-10 17:15:33.0000,  1.756389560059003E+05, -3.565342984203521E+05, -2.377876854837936E+04,  8.593479656717321E-01,  4.706311287166270E-01,  6.881556609697120E-02,
2461141.219826389, A.D. 2026-Apr-10 17:16:33.0000,  1.756905148579873E+05, -3.565060564219643E+05, -2.377463933912490E+04,  8.592804337368757E-01,  4.707688162280582E-01,  6.882474215074239E-02,
2461141.220520834, A.D. 2026-Apr-10 17:17:33.0000,  1.757420696575295E+05, -3.564778061625626E+05, -2.377050957934932E+04,  8.592128808435832E-01,  4.709064958473603E-01,  6.883391680240017E-02,
2461141.221215278, A.D. 2026-Apr-10 17:18:33.0000,  1.757936204032694E+05, -3.564495476426205E+05, -2.376637926913670E+04,  8.591453069922788E-01,  4.710441675715076E-01,  6.884309005170647E-02,
2461141.221909722, A.D. 2026-Apr-10 17:19:33.0000,  1.758451670939495E+05, -3.564212808626120E+05, -2.376224840857113E+04,  8.590777121833872E-01,  4.711818313974737E-01,  6.885226189842272E-02,
2461141.222604167, A.D. 2026-Apr-10 17:20:33.0000,  1.758967097283123E+05, -3.563930058230109E+05, -2.375811699773693E+04,  8.590100964173337E-01,  4.713194873222326E-01,  6.886143234231071E-02,
2461141.223298611, A.D. 2026-Apr-10 17:21:33.0000,  1.759482483051004E+05, -3.563647225242913E+05, -2.375398503671816E+04,  8.589424596945441E-01,  4.714571353427578E-01,  6.887060138313220E-02,
2461141.223993056, A.D. 2026-Apr-10 17:22:33.0000,  1.759997828230565E+05, -3.563364309669279E+05, -2.374985252559904E+04,  8.588748020154435E-01,  4.715947754560222E-01,  6.887976902064880E-02,
2461141.224687500, A.D. 2026-Apr-10 17:23:33.0000,  1.760513132809231E+05, -3.563081311513948E+05, -2.374571946446373E+04,  8.588071233804583E-01,  4.717324076589998E-01,  6.888893525462234E-02,
2461141.225381944, A.D. 2026-Apr-10 17:24:33.0000,  1.761028396774431E+05, -3.562798230781671E+05, -2.374158585339655E+04,  8.587394237900152E-01,  4.718700319486628E-01,  6.889810008481445E-02,
2461141.226076389, A.D. 2026-Apr-10 17:25:33.0000,  1.761543620113588E+05, -3.562515067477194E+05, -2.373745169248164E+04,  8.586717032445407E-01,  4.720076483219844E-01,  6.890726351098680E-02,
2461141.226770833, A.D. 2026-Apr-10 17:26:33.0000,  1.762058802814133E+05, -3.562231821605267E+05, -2.373331698180332E+04,  8.586039617444615E-01,  4.721452567759371E-01,  6.891642553290109E-02,
2461141.227465278, A.D. 2026-Apr-10 17:27:33.0000,  1.762573944863491E+05, -3.561948493170647E+05, -2.372918172144577E+04,  8.585361992902060E-01,  4.722828573074933E-01,  6.892558615031899E-02,
2461141.228159722, A.D. 2026-Apr-10 17:28:33.0000,  1.763089046249090E+05, -3.561665082178084E+05, -2.372504591149338E+04,  8.584684158822007E-01,  4.724204499136254E-01,  6.893474536300218E-02,
2461141.228854167, A.D. 2026-Apr-10 17:29:33.0000,  1.763604106958359E+05, -3.561381588632336E+05, -2.372090955203032E+04,  8.584006115208744E-01,  4.725580345913051E-01,  6.894390317071242E-02,
2461141.229548611, A.D. 2026-Apr-10 17:30:33.0000,  1.764119126978725E+05, -3.561098012538161E+05, -2.371677264314097E+04,  8.583327862066552E-01,  4.726956113375048E-01,  6.895305957321127E-02,
2461141.230243056, A.D. 2026-Apr-10 17:31:33.0000,  1.764634106297616E+05, -3.560814353900318E+05, -2.371263518490962E+04,  8.582649399399720E-01,  4.728331801491955E-01,  6.896221457026050E-02,
2461141.230937500, A.D. 2026-Apr-10 17:32:33.0000,  1.765149044902462E+05, -3.560530612723569E+05, -2.370849717742069E+04,  8.581970727212536E-01,  4.729707410233494E-01,  6.897136816162178E-02,
2461141.231631944, A.D. 2026-Apr-10 17:33:33.0000,  1.765663942780691E+05, -3.560246789012678E+05, -2.370435862075839E+04,  8.581291845509292E-01,  4.731082939569374E-01,  6.898052034705665E-02,
2461141.232326389, A.D. 2026-Apr-10 17:34:33.0000,  1.766178799919733E+05, -3.559962882772409E+05, -2.370021951500712E+04,  8.580612754294288E-01,  4.732458389469308E-01,  6.898967112632684E-02,
2461141.233020833, A.D. 2026-Apr-10 17:35:33.0000,  1.766693616307017E+05, -3.559678894007531E+05, -2.369607986025134E+04,  8.579933453571817E-01,  4.733833759903005E-01,  6.899882049919406E-02,
2461141.233715278, A.D. 2026-Apr-10 17:36:33.0000,  1.767208391929972E+05, -3.559394822722811E+05, -2.369193965657539E+04,  8.579253943346191E-01,  4.735209050840173E-01,  6.900796846541996E-02,
2461141.234409722, A.D. 2026-Apr-10 17:37:33.0000,  1.767723126776028E+05, -3.559110668923021E+05, -2.368779890406365E+04,  8.578574223621709E-01,  4.736584262250518E-01,  6.901711502476596E-02,
2461141.235104166, A.D. 2026-Apr-10 17:38:33.0000,  1.768237820832616E+05, -3.558826432612932E+05, -2.368365760280057E+04,  8.577894294402684E-01,  4.737959394103743E-01,  6.902626017699406E-02,
2461141.235798611, A.D. 2026-Apr-10 17:39:33.0000,  1.768752474087167E+05, -3.558542113797320E+05, -2.367951575287055E+04,  8.577214155693426E-01,  4.739334446369551E-01,  6.903540392186575E-02,
2461141.236493056, A.D. 2026-Apr-10 17:40:33.0000,  1.769267086527110E+05, -3.558257712480960E+05, -2.367537335435807E+04,  8.576533807498253E-01,  4.740709419017642E-01,  6.904454625914272E-02,
2461141.237187500, A.D. 2026-Apr-10 17:41:33.0000,  1.769781658139877E+05, -3.557973228668631E+05, -2.367123040734758E+04,  8.575853249821482E-01,  4.742084312017715E-01,  6.905368718858640E-02,
2461141.237881945, A.D. 2026-Apr-10 17:42:33.0000,  1.770296188912899E+05, -3.557688662365112E+05, -2.366708691192359E+04,  8.575172482667437E-01,  4.743459125339465E-01,  6.906282670995864E-02,
2461141.238576389, A.D. 2026-Apr-10 17:43:33.0000,  1.770810678833608E+05, -3.557404013575184E+05, -2.366294286817055E+04,  8.574491506040443E-01,  4.744833858952590E-01,  6.907196482302105E-02,
2461141.239270833, A.D. 2026-Apr-10 17:44:33.0000,  1.771325127889435E+05, -3.557119282303633E+05, -2.365879827617299E+04,  8.573810319944828E-01,  4.746208512826781E-01,  6.908110152753513E-02,
2461141.239965278, A.D. 2026-Apr-10 17:45:33.0000,  1.771839536067812E+05, -3.556834468555241E+05, -2.365465313601542E+04,  8.573128924384921E-01,  4.747583086931728E-01,  6.909023682326265E-02,
2461141.240659722, A.D. 2026-Apr-10 17:46:33.0000,  1.772353903356171E+05, -3.556549572334797E+05, -2.365050744778241E+04,  8.572447319365063E-01,  4.748957581237122E-01,  6.909937070996519E-02,
2461141.241354167, A.D. 2026-Apr-10 17:47:33.0000,  1.772868229741947E+05, -3.556264593647089E+05, -2.364636121155840E+04,  8.571765504889589E-01,  4.750331995712649E-01,  6.910850318740436E-02,
2461141.242048611, A.D. 2026-Apr-10 17:48:33.0000,  1.773382515212569E+05, -3.555979532496908E+05, -2.364221442742812E+04,  8.571083480962841E-01,  4.751706330327994E-01,  6.911763425534179E-02,
2461141.242743055, A.D. 2026-Apr-10 17:49:33.0000,  1.773896759755473E+05, -3.555694388889047E+05, -2.363806709547598E+04,  8.570401247589164E-01,  4.753080585052845E-01,  6.912676391353903E-02,
2461141.243437500, A.D. 2026-Apr-10 17:50:33.0000,  1.774410963358091E+05, -3.555409162828300E+05, -2.363391921578666E+04,  8.569718804772906E-01,  4.754454759856880E-01,  6.913589216175778E-02,
2461141.244131945, A.D. 2026-Apr-10 17:51:33.0000,  1.774925126007857E+05, -3.555123854319463E+05, -2.362977078844479E+04,  8.569036152518421E-01,  4.755828854709780E-01,  6.914501899975958E-02,
2461141.244826389, A.D. 2026-Apr-10 17:52:33.0000,  1.775439247692204E+05, -3.554838463367334E+05, -2.362562181353490E+04,  8.568353290830059E-01,  4.757202869581224E-01,  6.915414442730600E-02,
2461141.245520833, A.D. 2026-Apr-10 17:53:33.0000,  1.775953328398568E+05, -3.554552989976715E+05, -2.362147229114170E+04,  8.567670219712178E-01,  4.758576804440887E-01,  6.916326844415877E-02,
2461141.246215278, A.D. 2026-Apr-10 17:54:33.0000,  1.776467368114382E+05, -3.554267434152403E+05, -2.361732222134985E+04,  8.566986939169142E-01,  4.759950659258443E-01,  6.917239105007933E-02,
2461141.246909722, A.D. 2026-Apr-10 17:55:33.0000,  1.776981366827080E+05, -3.553981795899204E+05, -2.361317160424391E+04,  8.566303449205314E-01,  4.761324434003565E-01,  6.918151224482944E-02,
2461141.247604167, A.D. 2026-Apr-10 17:56:33.0000,  1.777495324524098E+05, -3.553696075221924E+05, -2.360902043990867E+04,  8.565619749825062E-01,  4.762698128645927E-01,  6.919063202817055E-02,
2461141.248298611, A.D. 2026-Apr-10 17:57:33.0000,  1.778009241192871E+05, -3.553410272125370E+05, -2.360486872842879E+04,  8.564935841032756E-01,  4.764071743155196E-01,  6.919975039986423E-02,
2461141.248993055, A.D. 2026-Apr-10 17:58:33.0000,  1.778523116820834E+05, -3.553124386614349E+05, -2.360071646988888E+04,  8.564251722832771E-01,  4.765445277501037E-01,  6.920886735967219E-02,
2461141.249687500, A.D. 2026-Apr-10 17:59:33.0000,  1.779036951395423E+05, -3.552838418693673E+05, -2.359656366437385E+04,  8.563567395229479E-01,  4.766818731653119E-01,  6.921798290735587E-02,
2461141.250381944, A.D. 2026-Apr-10 18:00:33.0000,  1.779550744904073E+05, -3.552552368368155E+05, -2.359241031196827E+04,  8.562882858227269E-01,  4.768192105581100E-01,  6.922709704267704E-02,
2461141.251076389, A.D. 2026-Apr-10 18:01:33.0000,  1.780064497334222E+05, -3.552266235642609E+05, -2.358825641275696E+04,  8.562198111830519E-01,  4.769565399254647E-01,  6.923620976539713E-02,
2461141.251770834, A.D. 2026-Apr-10 18:02:33.0000,  1.780578208673305E+05, -3.551980020521850E+05, -2.358410196682472E+04,  8.561513156043620E-01,  4.770938612643418E-01,  6.924532107527773E-02,
2461141.252465278, A.D. 2026-Apr-10 18:03:33.0000,  1.781091878908760E+05, -3.551693723010698E+05, -2.357994697425621E+04,  8.560827990870959E-01,  4.772311745717071E-01,  6.925443097208042E-02,
2461141.253159722, A.D. 2026-Apr-10 18:04:33.0000,  1.781605508028022E+05, -3.551407343113971E+05, -2.357579143513633E+04,  8.560142616316929E-01,  4.773684798445260E-01,  6.926353945556668E-02,
2461141.253854167, A.D. 2026-Apr-10 18:05:33.0000,  1.782119096018530E+05, -3.551120880836491E+05, -2.357163534954983E+04,  8.559457032385925E-01,  4.775057770797642E-01,  6.927264652549822E-02,
2461141.254548611, A.D. 2026-Apr-10 18:06:33.0000,  1.782632642867721E+05, -3.550834336183083E+05, -2.356747871758153E+04,  8.558771239082354E-01,  4.776430662743868E-01,  6.928175218163646E-02,
2461141.255243056, A.D. 2026-Apr-10 18:07:33.0000,  1.783146148563033E+05, -3.550547709158571E+05, -2.356332153931634E+04,  8.558085236410615E-01,  4.777803474253590E-01,  6.929085642374311E-02,
2461141.255937500, A.D. 2026-Apr-10 18:08:33.0000,  1.783659613091903E+05, -3.550260999767783E+05, -2.355916381483896E+04,  8.557399024375113E-01,  4.779176205296454E-01,  6.929995925157961E-02,
2461141.256631944, A.D. 2026-Apr-10 18:09:33.0000,  1.784173036441770E+05, -3.549974208015545E+05, -2.355500554423442E+04,  8.556712602980262E-01,  4.780548855842109E-01,  6.930906066490758E-02,
2461141.257326389, A.D. 2026-Apr-10 18:10:33.0000,  1.784686418600073E+05, -3.549687333906692E+05, -2.355084672758746E+04,  8.556025972230471E-01,  4.781921425860198E-01,  6.931816066348842E-02,
2461141.258020833, A.D. 2026-Apr-10 18:11:33.0000,  1.785199759554251E+05, -3.549400377446053E+05, -2.354668736498308E+04,  8.555339132130159E-01,  4.783293915320369E-01,  6.932725924708369E-02,
2461141.258715278, A.D. 2026-Apr-10 18:12:33.0000,  1.785713059291742E+05, -3.549113338638466E+05, -2.354252745650613E+04,  8.554652082683741E-01,  4.784666324192257E-01,  6.933635641545513E-02,
2461141.259409722, A.D. 2026-Apr-10 18:13:33.0000,  1.786226317799986E+05, -3.548826217488763E+05, -2.353836700224155E+04,  8.553964823895642E-01,  4.786038652445505E-01,  6.934545216836407E-02,
2461141.260104167, A.D. 2026-Apr-10 18:14:33.0000,  1.786739535066423E+05, -3.548539014001784E+05, -2.353420600227425E+04,  8.553277355770295E-01,  4.787410900049748E-01,  6.935454650557213E-02,
2461141.260798611, A.D. 2026-Apr-10 18:15:33.0000,  1.787252711078492E+05, -3.548251728182370E+05, -2.353004445668915E+04,  8.552589678312119E-01,  4.788783066974627E-01,  6.936363942684076E-02,
2461141.261493056, A.D. 2026-Apr-10 18:16:33.0000,  1.787765845823633E+05, -3.547964360035362E+05, -2.352588236557135E+04,  8.551901791525549E-01,  4.790155153189770E-01,  6.937273093193166E-02,
2461141.262187500, A.D. 2026-Apr-10 18:17:33.0000,  1.788278939289289E+05, -3.547676909565602E+05, -2.352171972900569E+04,  8.551213695415023E-01,  4.791527158664812E-01,  6.938182102060619E-02,
2461141.262881944, A.D. 2026-Apr-10 18:18:33.0000,  1.788791991462897E+05, -3.547389376777937E+05, -2.351755654707721E+04,  8.550525389984981E-01,  4.792899083369382E-01,  6.939090969262590E-02,
2461141.263576389, A.D. 2026-Apr-10 18:19:33.0000,  1.789305002331900E+05, -3.547101761677214E+05, -2.351339281987090E+04,  8.549836875239866E-01,  4.794270927273109E-01,  6.939999694775234E-02,
2461141.264270833, A.D. 2026-Apr-10 18:20:33.0000,  1.789817971883740E+05, -3.546814064268281E+05, -2.350922854747182E+04,  8.549148151184119E-01,  4.795642690345621E-01,  6.940908278574698E-02,
2461141.264965278, A.D. 2026-Apr-10 18:21:33.0000,  1.790330900105856E+05, -3.546526284555990E+05, -2.350506372996497E+04,  8.548459217822191E-01,  4.797014372556540E-01,  6.941816720637137E-02,
2461141.265659722, A.D. 2026-Apr-10 18:22:33.0000,  1.790843786985692E+05, -3.546238422545192E+05, -2.350089836743542E+04,  8.547770075158535E-01,  4.798385973875490E-01,  6.942725020938698E-02,
2461141.266354166, A.D. 2026-Apr-10 18:23:33.0000,  1.791356632510689E+05, -3.545950478240743E+05, -2.349673245996817E+04,  8.547080723197606E-01,  4.799757494272092E-01,  6.943633179455538E-02,
2461141.267048611, A.D. 2026-Apr-10 18:24:33.0000,  1.791869436668290E+05, -3.545662451647499E+05, -2.349256600764843E+04,  8.546391161943859E-01,  4.801128933715964E-01,  6.944541196163803E-02,
2461141.267743056, A.D. 2026-Apr-10 18:25:33.0000,  1.792382199445937E+05, -3.545374342770316E+05, -2.348839901056119E+04,  8.545701391401765E-01,  4.802500292176726E-01,  6.945449071039633E-02,
2461141.268437500, A.D. 2026-Apr-10 18:26:33.0000,  1.792894920831073E+05, -3.545086151614058E+05, -2.348423146879158E+04,  8.545011411575780E-01,  4.803871569623992E-01,  6.946356804059189E-02,
2461141.269131945, A.D. 2026-Apr-10 18:27:33.0000,  1.793407600811140E+05, -3.544797878183583E+05, -2.348006338242468E+04,  8.544321222470376E-01,  4.805242766027373E-01,  6.947264395198618E-02,
2461141.269826389, A.D. 2026-Apr-10 18:28:33.0000,  1.793920239373584E+05, -3.544509522483756E+05, -2.347589475154568E+04,  8.543630824090026E-01,  4.806613881356485E-01,  6.948171844434073E-02,
2461141.270520833, A.D. 2026-Apr-10 18:29:33.0000,  1.794432836505846E+05, -3.544221084519442E+05, -2.347172557623977E+04,  8.542940216439203E-01,  4.807984915580936E-01,  6.949079151741686E-02,
2461141.271215278, A.D. 2026-Apr-10 18:30:33.0000,  1.794945392195371E+05, -3.543932564295509E+05, -2.346755585659201E+04,  8.542249399522387E-01,  4.809355868670331E-01,  6.949986317097620E-02,
2461141.271909722, A.D. 2026-Apr-10 18:31:33.0000,  1.795457906429603E+05, -3.543643961816825E+05, -2.346338559268764E+04,  8.541558373344058E-01,  4.810726740594280E-01,  6.950893340478023E-02,
2461141.272604167, A.D. 2026-Apr-10 18:32:33.0000,  1.795970379195987E+05, -3.543355277088262E+05, -2.345921478461183E+04,  8.540867137908701E-01,  4.812097531322388E-01,  6.951800221859034E-02,
2461141.273298611, A.D. 2026-Apr-10 18:33:33.0000,  1.796482810481967E+05, -3.543066510114691E+05, -2.345504343244979E+04,  8.540175693220806E-01,  4.813468240824256E-01,  6.952706961216801E-02,
2461141.273993055, A.D. 2026-Apr-10 18:34:33.0000,  1.796995200274989E+05, -3.542777660900988E+05, -2.345087153628678E+04,  8.539484039284859E-01,  4.814838869069482E-01,  6.953613558527474E-02,
2461141.274687500, A.D. 2026-Apr-10 18:35:33.0000,  1.797507548562497E+05, -3.542488729452029E+05, -2.344669909620797E+04,  8.538792176105362E-01,  4.816209416027668E-01,  6.954520013767204E-02,
2461141.275381945, A.D. 2026-Apr-10 18:36:33.0000,  1.798019855331937E+05, -3.542199715772690E+05, -2.344252611229870E+04,  8.538100103686809E-01,  4.817579881668410E-01,  6.955426326912129E-02,
2461141.276076389, A.D. 2026-Apr-10 18:37:33.0000,  1.798532120570754E+05, -3.541910619867855E+05, -2.343835258464412E+04,  8.537407822033702E-01,  4.818950265961304E-01,  6.956332497938394E-02,
2461141.276770833, A.D. 2026-Apr-10 18:38:33.0000,  1.799044344266396E+05, -3.541621441742403E+05, -2.343417851332955E+04,  8.536715331150547E-01,  4.820320568875942E-01,  6.957238526822160E-02,
2461141.277465278, A.D. 2026-Apr-10 18:39:33.0000,  1.799556526406308E+05, -3.541332181401218E+05, -2.343000389844038E+04,  8.536022631041846E-01,  4.821690790381915E-01,  6.958144413539555E-02,
2461141.278159722, A.D. 2026-Apr-10 18:40:33.0000,  1.800068666977937E+05, -3.541042838849186E+05, -2.342582874006178E+04,  8.535329721712118E-01,  4.823060930448813E-01,  6.959050158066724E-02,
2461141.278854167, A.D. 2026-Apr-10 18:41:33.0000,  1.800580765968729E+05, -3.540753414091194E+05, -2.342165303827911E+04,  8.534636603165872E-01,  4.824430989046226E-01,  6.959955760379821E-02,
2461141.279548611, A.D. 2026-Apr-10 18:42:33.0000,  1.801092823366132E+05, -3.540463907132130E+05, -2.341747679317776E+04,  8.533943275407626E-01,  4.825800966143736E-01,  6.960861220454984E-02,
2461141.280243055, A.D. 2026-Apr-10 18:43:33.0000,  1.801604839157594E+05, -3.540174317976887E+05, -2.341330000484305E+04,  8.533249738441901E-01,  4.827170861710929E-01,  6.961766538268357E-02,
2461141.280937500, A.D. 2026-Apr-10 18:44:33.0000,  1.802116813330562E+05, -3.539884646630356E+05, -2.340912267336030E+04,  8.532555992273226E-01,  4.828540675717384E-01,  6.962671713796090E-02,
2461141.281631944, A.D. 2026-Apr-10 18:45:33.0000,  1.802628745872483E+05, -3.539594893097433E+05, -2.340494479881493E+04,  8.531862036906125E-01,  4.829910408132687E-01,  6.963576747014322E-02,
2461141.282326389, A.D. 2026-Apr-10 18:46:33.0000,  1.803140636770806E+05, -3.539305057383013E+05, -2.340076638129236E+04,  8.531167872345125E-01,  4.831280058926412E-01,  6.964481637899200E-02,
2461141.283020834, A.D. 2026-Apr-10 18:47:33.0000,  1.803652486012980E+05, -3.539015139491995E+05, -2.339658742087793E+04,  8.530473498594769E-01,  4.832649628068137E-01,  6.965386386426850E-02,
2461141.283715278, A.D. 2026-Apr-10 18:48:33.0000,  1.804164293586454E+05, -3.538725139429279E+05, -2.339240791765711E+04,  8.529778915659584E-01,  4.834019115527437E-01,  6.966290992573443E-02,
2461141.284409722, A.D. 2026-Apr-10 18:49:33.0000,  1.804676059478676E+05, -3.538435057199766E+05, -2.338822787171532E+04,  8.529084123544118E-01,  4.835388521273885E-01,  6.967195456315090E-02,
2461141.285104167, A.D. 2026-Apr-10 18:50:33.0000,  1.805187783677095E+05, -3.538144892808360E+05, -2.338404728313800E+04,  8.528389122252912E-01,  4.836757845277049E-01,  6.968099777627959E-02,
2461141.285798611, A.D. 2026-Apr-10 18:51:33.0000,  1.805699466169163E+05, -3.537854646259968E+05, -2.337986615201061E+04,  8.527693911790518E-01,  4.838127087506502E-01,  6.969003956488171E-02,
2461141.286493056, A.D. 2026-Apr-10 18:52:33.0000,  1.806211106942327E+05, -3.537564317559496E+05, -2.337568447841871E+04,  8.526998492161478E-01,  4.839496247931809E-01,  6.969907992871874E-02,
2461141.287187500, A.D. 2026-Apr-10 18:53:33.0000,  1.806722705984039E+05, -3.537273906711853E+05, -2.337150226244768E+04,  8.526302863370352E-01,  4.840865326522537E-01,  6.970811886755227E-02,
2461141.287881944, A.D. 2026-Apr-10 18:54:33.0000,  1.807234263281749E+05, -3.536983413721950E+05, -2.336731950418311E+04,  8.525607025421693E-01,  4.842234323248250E-01,  6.971715638114331E-02,
2461141.288576389, A.D. 2026-Apr-10 18:55:33.0000,  1.807745778822906E+05, -3.536692838594701E+05, -2.336313620371046E+04,  8.524910978320069E-01,  4.843603238078507E-01,  6.972619246925366E-02,
2461141.289270833, A.D. 2026-Apr-10 18:56:33.0000,  1.808257252594964E+05, -3.536402181335019E+05, -2.335895236111533E+04,  8.524214722070036E-01,  4.844972070982868E-01,  6.973522713164454E-02,
2461141.289965278, A.D. 2026-Apr-10 18:57:33.0000,  1.808768684585372E+05, -3.536111441947822E+05, -2.335476797648320E+04,  8.523518256676166E-01,  4.846340821930895E-01,  6.974426036807727E-02,
2461141.290659722, A.D. 2026-Apr-10 18:58:33.0000,  1.809280074781582E+05, -3.535820620438028E+05, -2.335058304989968E+04,  8.522821582143024E-01,  4.847709490892139E-01,  6.975329217831336E-02,
2461141.291354167, A.D. 2026-Apr-10 18:59:33.0000,  1.809791423171046E+05, -3.535529716810556E+05, -2.334639758145035E+04,  8.522124698475190E-01,  4.849078077836158E-01,  6.976232256211420E-02,
2461141.292048611, A.D. 2026-Apr-10 19:00:33.0000,  1.810302729741217E+05, -3.535238731070329E+05, -2.334221157122075E+04,  8.521427605677236E-01,  4.850446582732504E-01,  6.977135151924119E-02,
2461141.292743056, A.D. 2026-Apr-10 19:01:33.0000,  1.810813994479545E+05, -3.534947663222270E+05, -2.333802501929655E+04,  8.520730303753744E-01,  4.851815005550726E-01,  6.978037904945555E-02,
2461141.293437500, A.D. 2026-Apr-10 19:02:33.0000,  1.811325217373485E+05, -3.534656513271304E+05, -2.333383792576335E+04,  8.520032792709298E-01,  4.853183346260374E-01,  6.978940515251877E-02,
2461141.294131944, A.D. 2026-Apr-10 19:03:33.0000,  1.811836398410488E+05, -3.534365281222360E+05, -2.332965029070682E+04,  8.519335072548486E-01,  4.854551604830993E-01,  6.979842982819234E-02,
2461141.294826389, A.D. 2026-Apr-10 19:04:33.0000,  1.812347537578008E+05, -3.534073967080368E+05, -2.332546211421257E+04,  8.518637143275897E-01,  4.855919781232132E-01,  6.980745307623742E-02,
2461141.295520833, A.D. 2026-Apr-10 19:05:33.0000,  1.812858634863499E+05, -3.533782570850257E+05, -2.332127339636620E+04,  8.517939004896121E-01,  4.857287875433330E-01,  6.981647489641557E-02,
2461141.296215278, A.D. 2026-Apr-10 19:06:33.0000,  1.813369690254414E+05, -3.533491092536960E+05, -2.331708413725352E+04,  8.517240657413760E-01,  4.858655887404131E-01,  6.982549528848803E-02,
2461141.296909722, A.D. 2026-Apr-10 19:07:33.0000,  1.813880703738206E+05, -3.533199532145414E+05, -2.331289433696015E+04,  8.516542100833414E-01,  4.860023817114073E-01,  6.983451425221615E-02,
2461141.297604166, A.D. 2026-Apr-10 19:08:33.0000,  1.814391675302332E+05, -3.532907889680552E+05, -2.330870399557184E+04,  8.515843335159681E-01,  4.861391664532694E-01,  6.984353178736147E-02,
